member_id,member_primary_name,member_location,member_country
10108,Future Studies Research Journal: Trends and Strategies,Brazil,Brazil
10114,Revista Acta Ambiental Catarinense,Brazil,Brazil
10149,Academia Brasileira de Direito Constitucional,Brazil,Brazil
10151,Universidade Federal do Oeste do Para,Brazil,Brazil
10154,Educadora Sete de Setembro,Brazil,Brazil
10157,Brazilian Journal of Veterinary Pathology,Brazil,Brazil
10198,Instituto Nacional de Estudos e Pesquisas Educacionais Anisio Teixeira,Brazil,Brazil
10210,Laplage em Revista,Brazil,Brazil
10211,Embrapa Agroindustria Tropical,Brazil,Brazil
10212,Transversal: International Journal for the Historiography of Science,Brazil,Brazil
10213,Secretaria Municipal de Saude do Rio de Janeiro,Brazil,Brazil
10214,Educacao Matematica Debate,Brazil,Brazil
10215,Associacao de Docentes da Estacio de Sa (ADESA),Brazil,Brazil
10302,LaborHistorico,Brazil,Brazil
10303,Revista Brasileira de Educacao em Ciencia da Informacao (REBECIN),Brazil,Brazil
10304,Revista Latino-Americana de Marcapasso e Arritmia,Brazil,Brazil
10312,Revista de Pesquisa Interdisciplinar,Brazil,Brazil
10316,Revista Stricto Sensu,Brazil,Brazil
10317,Journal of Environmental Analysis and Progress - JEAP,Brazil,Brazil
10324,"Cadernos de Fe e Cultura, Oculum Ensaios, Reflexao, Revista de Ciencias Medicas e Revista de Educacao da PUC-Campinas",Brazil,Brazil
10342,Revista Prumo,Brazil,Brazil
10376,Revista do Instituto Florestal,Brazil,Brazil
10377,Classica - Revista Brasileira de Estudos Classicos,Brazil,Brazil
10378,Revista Remecs - Revista Multidisciplinar de Estudos Cientificos em Saude,Brazil,Brazil
10379,Argumentos Pro-Educacao​,Brazil,Brazil
10380,Journal of Management and Technology,Brazil,Brazil
10381,Revista Recien - Revista Cientifica de Enfermagem,Brazil,Brazil
10400,Caderno Eletronico de Ciencias Sociais,Brazil,Brazil
10401,Universidade do Contestado - UnC,Brazil,Brazil
10416,PROMETEICA - Revista de Filosofia y Ciencias,Brazil,Brazil
10418,Revista Brasileira de Extensao Universitaria,Brazil,Brazil
10426,South American Development Society Journal,Brazil,Brazil
10481,Comunicologia,Brazil,Brazil
10482,Fundacao Educacional de Formiga - FUOM,Brazil,Brazil
10483,Ceuma Associacao de Ensino Superior,Brazil,Brazil
10484,RGSA- Revista de Gestao Social e Ambiental,Brazil,Brazil
10485,Revista Dialogos Mediterranicos,Brazil,Brazil
10486,Delictae: Revista de Estudos Interdisciplinares sobre o Delito,Brazil,Brazil
10487,Centro interdisciplinar de Pesquisa em Educacao e Direito CIPED,Brazil,Brazil
10488,Centro Universitario de Valenca,Brazil,Brazil
10507,Revista de Arqueologia da SAB,Brazil,Brazil
10509,Revista Educacao em Debate,Brazil,Brazil
10512,Psicologia em Pesquisa,Brazil,Brazil
10514,Revista Inteligencia Competitiva,Brazil,Brazil
10560,Casa de Nossa Senhora da Paz A.S.F,Brazil,Brazil
10561,Competencia - Revista da Educacao Superior do Senac-RS,Brazil,Brazil
10563,Associacao Software Livre.Org,Brazil,Brazil
10564,Educacao em Foco,Brazil,Brazil
10607,Revista Prima Facie,Brazil,Brazil
10608,Fundacao Municipal de Educacao e Cultura de Santa Fe do Sul,Brazil,Brazil
10609,MODOS Revista de Historia da Arte,Brazil,Brazil
10611,Universidade Estadual de Roraima,Brazil,Brazil
10672,Revista de Economia e Agronegocio - REA,Brazil,Brazil
10685,Revista Agropecuraria Tecnica - AGROTEC,Brazil,Brazil
10687,Revista Brasileira Multidisciplinar - Rebram,Brazil,Brazil
10689,Residencia Pediatrica,Brazil,Brazil
10692,Revista Sinais,Brazil,Brazil
10693,Educacao e Formacao,Brazil,Brazil
10694,Retratos de Assentamentos,Brazil,Brazil
10717,Revista Texto Poetico,Brazil,Brazil
10718,Revista de Educacao Matematica,Brazil,Brazil
10723,Novos Estudos - CEBRAP,Brazil,Brazil
10738,Farol -Revista de Estudos Organizacionais e Sociedade,Brazil,Brazil
10740,Servico Nacional de Aprendizagem da Industria do Parana (Senai/PR),Brazil,Brazil
10741,Universidade Paranaense,Brazil,Brazil
10742,Associacao Pro-Ensino Superior em Novo Hamburgo,Brazil,Brazil
10747,Revista Praxis,Brazil,Brazil
10818,Seminario Adventista Latino-Americano de Teologia,Brazil,Brazil
10819,Centro Universitario Autonomo do Brasil,Brazil,Brazil
10820,Coffee Science,Brazil,Brazil
10821,Expressao Catolica,Brazil,Brazil
10822,Almanaque de Ciencia Politica,Brazil,Brazil
10823,Codex - Revista de Estudos Classicos,Brazil,Brazil
10824,Expressao Catolica Saude,Brazil,Brazil
10825,Associacao Brasileira de Linguistica,Brazil,Brazil
10833,Associacao Brasileira de Pesquisadores de Jornalismo,Brazil,Brazil
10866,Faculdade Luterana de Teologia,Brazil,Brazil
10875,Revista Eletronica Acervo Saude,Brazil,Brazil
10876,Revista Direitos Sociais e Politicas Publicas UNIFAFIBE,Brazil,Brazil
10877,Revista Odontologia Clinico-Cientifica,Brazil,Brazil
10878,Universidade Catolica de Pernambuco,Brazil,Brazil
10879,Trilhas Filosoficas,Brazil,Brazil
10880,Direito e Desenvolvimento,Brazil,Brazil
10881,Institutos Superiores de Ensino do Censa,Brazil,Brazil
10882,Sociedade Brasileira de Geologia,Brazil,Brazil
10915,Revista de Engenharia e Pesquisa Aplicada,Brazil,Brazil
10967,Fundacao Arnaldo Vieira de Carvalho,Brazil,Brazil
11050,Biblioteca Central da UNB,Brazil,Brazil
11065,State University of Mato Grosso do Sul,Brazil,Brazil
11073,Revista Eletronica Evidencia e Enfermagem,Brazil,Brazil
11078,Direito Cultura e Cidadania,Brazil,Brazil
11086,Amazonian Journal of Plant Research,Brazil,Brazil
11093,Educa - Revista Multidisciplinar em Educacao,Brazil,Brazil
11100,Centro de Estudos em Geopolitica e Realcoes Internacionais (CENEGRI),Brazil,Brazil
11105,Dobras,Brazil,Brazil
11141,Medicina Veterinaria (UFRPE),Brazil,Brazil
11169,Revista REAMEC,Brazil,Brazil
11186,Revista de Direito da Cidade,Brazil,Brazil
11193,Revista Quaestio Iuris,Brazil,Brazil
11204,Revista Brasileira da Historia da Midia,Brazil,Brazil
11206,CBE - Congresso Brasileiro de Educacao,Brazil,Brazil
11208,Conselho Nacional de Pesquisa e Pos-Graduacao em Direito - CONPEDI,Brazil,Brazil
11214,Revista Temas em Educacao e Saude,Brazil,Brazil
11216,IFTM Campus Uberlandia Centro,Brazil,Brazil
11220,Revista de  Ciencia e Inovacao,Brazil,Brazil
11222,Associacao Brasileira de Engenharia e Ciencias Mecanicas - ABCM,Brazil,Brazil
11238,Universidade Federal do Piaui,Brazil,Brazil
11244,Revista Brasileira de Orientacao Profissional,Brazil,Brazil
11245,Revista Diorito,Brazil,Brazil
11251,Revista Pensar Geografia,Brazil,Brazil
11273,Revista Em Tempo,Brazil,Brazil
11275,Journal on Advances in Theoretical and Applied Informatics,Brazil,Brazil
11312,Coloquio Revista do Desenvolvimento Regional,Brazil,Brazil
11313,Revista Phoinix,Brazil,Brazil
11333,Sociedade Brasileira de Oncologia Clinica,Brazil,Brazil
11335,Associacao Brasileira de Estudos de Defesa - ABED,Brazil,Brazil
11361,Communications in Plant Sciences,Brazil,Brazil
11365,Revista NUFEN: Phenomenology and Interdisciplinarity,Brazil,Brazil
11385,Cruzeiro do Sul Educacional,Brazil,Brazil
11387,Revista Fatec Zona Sul,Brazil,Brazil
11389,Revista Brasileira de Geografia Fisica,Brazil,Brazil
11394,Boletim Tecnico do Senac/Senac Journal of Education and Work,Brazil,Brazil
11395,Ecletica Quimica,Brazil,Brazil
11434,Revista Mosaicum,Brazil,Brazil
11435,Noctua- Arqueologia e Patrimonio,Brazil,Brazil
11440,Revista Geosaberes,Brazil,Brazil
11494,Revista Brasileira de Biometria,Brazil,Brazil
11495,Colegio Brasileiro de Cirurgia Digestiva,Brazil,Brazil
11496,Revista FOCO,Brazil,Brazil
11510,Revista Brasileira de Pesquisa em Educacao em Ciencia,Brazil,Brazil
11542,Universidade Federal de Alogoas,Brazil,Brazil
11566,Faculdade Aldete Maria Alves,Brazil,Brazil
11569,Cadernos de Historia UFPE,Brazil,Brazil
11586,Revista EntreLinguas,Brazil,Brazil
11603,"RENOVA - Revista Brasileira de Ciencia, Conhecimento e Inovacao",Brazil,Brazil
11604,ForScience: Revista Cientifica do IFMG,Brazil,Brazil
11689,Editora TantaTinta,Brazil,Brazil
11691,Journal of Hyperspectral Remote Sensing,Brazil,Brazil
11692,Marketing and Tourism Review,Brazil,Brazil
11693,Revista ECO-Pos,Brazil,Brazil
11695,Universidade Anhembi Morumbi,Brazil,Brazil
11696,Revista Labor,Brazil,Brazil
11721,Motricidades Revista da Sociedade de Pesquisa Qualitativa em Motricidade Humana,Brazil,Brazil
11728,Historia Economica e Historia de Empresas,Brazil,Brazil
11731,Mix Sustentavel,Brazil,Brazil
11736,Revista Cientifica da Faculdade de Medicina de Campos,Brazil,Brazil
11766,Pesquisa e Ensino em Ciecias Exatas e da Natureza,Brazil,Brazil
11768,Associacao Instituto Tecnologico Vale,Brazil,Brazil
11778,Scientific Investigation in Dentistry,Brazil,Brazil
11785,Revista Educacao em Saude,Brazil,Brazil
11788,Revista Juridica,Brazil,Brazil
11791,"Revista Gestao, Inovacao e Negocios",Brazil,Brazil
11792,Cientifica - Multidisciplinary Journal,Brazil,Brazil
11823,Centro de Educacao Superior de Guanambi (CESG),Brazil,Brazil
11825,Revista Decifrar,Brazil,Brazil
11829,Raizes no Direito,Brazil,Brazil
11832,Journal of Integrated Circuits and Systems,Brazil,Brazil
11833,Revista EDAPECI,Brazil,Brazil
11834,Revista da Escola Superior de Direito Municipal,Brazil,Brazil
11838,Revista Amazonida,Brazil,Brazil
11841,Revista de Educacao Publica,Brazil,Brazil
11842,Mastology,Brazil,Brazil
11917,Revista SODEBRAS,Brazil,Brazil
11920,Plurais - Revista Disciplinar,Brazil,Brazil
11922,Revista Brasileira de Medicina Veterinaria,Brazil,Brazil
11923,Revista da Sociedade de Cardiologia do Estado de Sao Paulo,Brazil,Brazil
11924,Navegando Publicacoes,Brazil,Brazil
11927,Revista Agronomia Brasileira,Brazil,Brazil
11928,Revista Brasileira de Fisica Medica,Brazil,Brazil
11930,Revista Brasileira de Estudos em Seguranca Publica,Brazil,Brazil
11932,Revista Sem Aspas,Brazil,Brazil
11934,Revista Eclesiastica Brasileira,Brazil,Brazil
11935,Anais Educon UFS,Brazil,Brazil
11936,Revista Desafio Online,Brazil,Brazil
11942,CPRM,Brazil,Brazil
11949,Neadi TIS - Nucleo de Educacao a Distancia e Tecnologia da Informacao em Saude,Brazil,Brazil
11957,Instituto de Comunicacao e Informacao Cientifica e Tecnologica em Saude,Brazil,Brazil
11979,Human Development Science,Brazil,Brazil
12036,Revista Brasileira de Inovacao em Saude,Brazil,Brazil
12047,Revista Dialectus,Brazil,Brazil
12060,Universidade Federal de Grande Dourados,Brazil,Brazil
12062,Journal of Experimental Techniques and Instrumentation,Brazil,Brazil
12137,Universidade do Estado do Mato Grosso - UNEMAT,Brazil,Brazil
12145,Revista Eletronica Ludus Scientiae,Brazil,Brazil
12153,Educacao Quimica en Punto de Vista,Brazil,Brazil
12160,Doxa Revista Brasileira de Psicologia e Educacao,Brazil,Brazil
12161,Revista Guara,Brazil,Brazil
12190,Brazilian Journal of Analytical Chemistry,Brazil,Brazil
12234,Revista Estudos e Pesquisas em Administracao (Repad),Brazil,Brazil
12251,Associacao Brasileira de Medicina e Cirurgia do Tornozelo e Pe (ABTPe),Brazil,Brazil
12254,"Interdisciplinary Journal of Philosophy, Law and Economics",Brazil,Brazil
12265,Revista Ciencias da Sociedade,Brazil,Brazil
12340,SOBEST Associacao Brasileira de Estomaterapia,Brazil,Brazil
12352,Devir Educacao,Brazil,Brazil
12355,Revista Brasileira de Direitos Fundamentais e Justica,Brazil,Brazil
12379,Revista de Relatos de Casos do CBC,Brazil,Brazil
12396,Boletim Cearense de Educacao e Historia da Matematica - BOCEHM,Brazil,Brazil
12399,Olimpianos - Journal of Olympic Studies,Brazil,Brazil
12406,EDIURCAMP,Brazil,Brazil
15928,E-compos,Brazil,Brazil
15978,Agropecuaria Cientifica no Semiarido,Brazil,Brazil
15989,Revista FAEMA,Brazil,Brazil
15991,Revista Brasileira de Farmacia Hospitalar e Servicos de Saude,Brazil,Brazil
16016,Revista Enfermagem Atual,Brazil,Brazil
16030,Revista Brasileira de Seguranca Publica,Brazil,Brazil
16031,AGROMETEOROS,Brazil,Brazil
16036,Journal of Transcatheter Interventions,Brazil,Brazil
16046,Revista de Desenvolvimento e Politicas Publicas - REDEPP,Brazil,Brazil
16050,Brazil Publishing,Brazil,Brazil
16074,Associacao Brasileira de Ensino Odontologico ABENO,Brazil,Brazil
16086,Sociedade Regional de Ensino e Saude LTDA,Brazil,Brazil
16088,IJTHFAG Journal,Brazil,Brazil
16094,Revista Teoria e Pesquisa,Brazil,Brazil
16103,Scientia Canonica,Brazil,Brazil
16148,Associacao Paulista do Ministerio Publico,Brazil,Brazil
16179,Revista Latino-Americana De Arqueologia Historica,Brazil,Brazil
16357,Sociedade de Pediatria do Estado do Rio de Janeiro,Brazil,Brazil
16359,Instituto Biologico,Brazil,Brazil
16440,Nativa,Brazil,Brazil
16441,Academia Nacional de Policia,Brazil,Brazil
16443,Fundaco Educaional Inaciana Pe Saboia De Medeiros,Brazil,Brazil
16444,Uakari,Brazil,Brazil
16445,Brazilian Journal of Natural Sciences,Brazil,Brazil
16446,Revista da ABPN,Brazil,Brazil
16447,Instituto Federal do Amazonas,Brazil,Brazil
16448,Boletim do Museu de Geociencias da Amazonia,Brazil,Brazil
16449,Revista Semiarido De Visu,Brazil,Brazil
16456,Familia e Sociedade em Debate,Brazil,Brazil
16460,Theoretical and Applied Engineering,Brazil,Brazil
16568,Revista Profissao Docente,Brazil,Brazil
16580,Sociedade Brasileira de Enfermeiros Pediatras,Brazil,Brazil
16583,Revista Brasiliera de Terapia Comportamental e Cognitiva (RBTCC),Brazil,Brazil
16587,Universidade Catolica de Brasilia,Brazil,Brazil
16589,Interface Tecnologica,Brazil,Brazil
16591,Universidade Regional Integrada do Alto U​ruguai e das Missoes,Brazil,Brazil
16592,Revista Liberato,Brazil,Brazil
16593,Revista Linguistica,Brazil,Brazil
16602,Revista Saberes da Amazonia,Brazil,Brazil
16770,Revista Brasileira de Pesquisa sobre Formacao de Professores,Brazil,Brazil
16802,Pia Sociedade de Sao Paulo FAPCOM,Brazil,Brazil
16812,Universidade Estadual De Goias,Brazil,Brazil
16820,Revista Herodoto,Brazil,Brazil
16836,Escola de Psicanalise dos Foruns do Campo Lacaniano,Brazil,Brazil
16852,International Journal Education and Teaching,Brazil,Brazil
16938,Universidade Salvador - UNIFACS,Brazil,Brazil
16940,Linguagem e Educacao,Brazil,Brazil
16942,Sociedade Beneficente Israelita Brasileira Hospital Albert Einstein,Brazil,Brazil
17024,Universidade do Estado do Para,Brazil,Brazil
17118,Revista Conhecimento Contabil,Brazil,Brazil
17169,Instituto de Pesca - APTA - SAA,Brazil,Brazil
17172,Revista Brasileira de Pesquisa Auto Biografica,Brazil,Brazil
17284,Griot Revista de Filosofia,Brazil,Brazil
17285,Sociedade Brasileira De Fitopatologia,Brazil,Brazil
17297,Revista de Odontologia Contemporanea - ROC,Brazil,Brazil
17298,Revista Agenda Politica,Brazil,Brazil
17303,Instituto Vianna Junior Ltda,Brazil,Brazil
17384,Instituto De Mantenca De Ensino Superior Ltda,Brazil,Brazil
17387,O Debate Entre O Publico E O Privado,Brazil,Brazil
17388,O Que Nos Faz Pensar,Brazil,Brazil
17421,Revista de Direito,Brazil,Brazil
17422,Revista Produção e Desenvolvimento,Brazil,Brazil
17428,Revista Extensao em Acao,Brazil,Brazil
17433,Revista Debates Insubmissos,Brazil,Brazil
17434,Arquivos de Ciências do Mar,Brazil,Brazil
17447,Revista de Agricultura Neotropical,Brazil,Brazil
17448,Revista Agraria Academica,Brazil,Brazil
17543,Revista Nos,Brazil,Brazil
17570,Environmental Smoke,Brazil,Brazil
17571,Latin American Journal of Telehealth,Brazil,Brazil
17592,Centro Universitario Assuncao - Unifai,Brazil,Brazil
17593,Instituto Para O Desenvolvimento Democratico Ltda,Brazil,Brazil
17616,NESME - Nucleo de Estudos em Saude Mental,Brazil,Brazil
17650,Revista Brasileira De Cancerologia (RBC),Brazil,Brazil
17651,Revista (Con)textos Linguisticos,Brazil,Brazil
17867,Revista Brasileira de Mastozoologia,Brazil,Brazil
17868,The Academic Society,Brazil,Brazil
17905,Boletim da Sociedade Brasileira de Mastozoologia,Brazil,Brazil
17926,Editora Bonecker,Brazil,Brazil
17949,Fiocruz - Instituto de Tecnologia em Farmacos,Brazil,Brazil
17958,Revista Direito and Paz,Brazil,Brazil
18045,Revista Cientifica Multidisciplinar Nucleo Do Conhecimento,Brazil,Brazil
18051,Revista de Estudos de Cultura,Brazil,Brazil
18054,Journal of Specialist,Brazil,Brazil
18137,Revista Ciencias Humanas,Brazil,Brazil
18141,"Faculdade Boas Novas de Ciencia Teologicas, Sociais e Biotecnologicas - FBNCTSB",Brazil,Brazil
18143,Revista Brasileira de Nutricao,Brazil,Brazil
18144,Revista de Saude Publica do Parana,Brazil,Brazil
18145,Revista Informacao em Pauta,Brazil,Brazil
18253,Revista do Departamento de Ciencias Sociais da UNIMONTES,Brazil,Brazil
18254,Revista Cadernos de Gestao e Empreendedorismo,Brazil,Brazil
18278,Revista Eletronica Simbio-Logias,Brazil,Brazil
18301,Inter-American Journal of Development and Research,Brazil,Brazil
18303,Associacao Internacional Uniao das Americas,Brazil,Brazil
18312,Nuances Estudos Sobre Educacao,Brazil,Brazil
18315,Revista Cultura Agronomica,Brazil,Brazil
18369,Boletim do Curso de Medicina da UFSC,Brazil,Brazil
18388,ATALAIA,Brazil,Brazil
18390,Revista Brasileira de Saude e Seguranca no Trabalho - REBRAST,Brazil,Brazil
18393,Publicacoes UNIFAL,Brazil,Brazil
18404,Historia Ambiental Latinoamericana y Caribena - HALAC,Brazil,Brazil
18451,Imperial Editora,Brazil,Brazil
18455,Pegada Eletronica,Brazil,Brazil
18457,Revista de Politicas Publicas do IPPMar,Brazil,Brazil
18496,Revista da Abem,Brazil,Brazil
18500,Fundacao Universidade de Cruz Alta,Brazil,Brazil
18504,Revista Interritorios,Brazil,Brazil
18537,Revista Formacao,Brazil,Brazil
18630,Editora Mecenas Ltda,Brazil,Brazil
18632,Fundacao Joaquim Nabuco,Brazil,Brazil
18657,Revista Paulista de Enfermagem-REPEn,Brazil,Brazil
18711,Revista Da Graduacao E Especializacao Em Direito,Brazil,Brazil
18735,Revista Psicologia Clinica,Brazil,Brazil
18771,SCRIBES - Brazilian Journal of Management and Secretarial Studies,Brazil,Brazil
18798,Cadernos do GPOSSHE On-line,Brazil,Brazil
18801,Revista Braseileira de Educacao em Ciencias e Educacao Matematica - ReBECEM,Brazil,Brazil
18804,Revista Geotemas,Brazil,Brazil
18806,Associacao Brasileira De Agroecologia,Brazil,Brazil
18811,Revista Juridica Trabalho e Desenvolvimento Humano,Brazil,Brazil
18813,Instituto Brasileiro de Direito Civil - IBDCivil,Brazil,Brazil
18919,Geonordeste,Brazil,Brazil
18957,Universidade Alto Vale Do Rio Do Peixe - Uniarp,Brazil,Brazil
18961,Revista Pesquisa Qualitativa - RPQ,Brazil,Brazil
18997,Revista DESC - Direito Economia e Sociedade Contemporanea,Brazil,Brazil
19094,Paubrasilia,Brazil,Brazil
19099,"Research, Society and Development",Brazil,Brazil
19134,Convergencias em Ciencia da Informacao,Brazil,Brazil
19192,Revista Etos,Brazil,Brazil
19206,Revemop,Brazil,Brazil
19373,Laborare,Brazil,Brazil
19376,Revista de Constitucionalizacao do Direito Brasileiro - RECONTO,Brazil,Brazil
19379,Faculdade de Tecnologia de Sertaozinho,Brazil,Brazil
19380,Instituto Nacional de Cardiologia - Brazil,Brazil,Brazil
19409,Cadernos do Tempo Presente,Brazil,Brazil
19491,"Revista AKEDIA - Versoes, Negligencias e Outros Mundos",Brazil,Brazil
19578,Revista Sinergia,Brazil,Brazil
19583,Revista da Gama e Souza,Brazil,Brazil
19628,Brazilian Keynesian Review,Brazil,Brazil
19629,REVISTA CIENCIA E SUSTENTABILIDADE,Brazil,Brazil
19630,Grupo de Institutos Fundacoes e Empresas,Brazil,Brazil
19657,Multi-Science Journal,Brazil,Brazil
19659,Interacao,Brazil,Brazil
19691,Universidade Estadual do Parana - Unespar,Brazil,Brazil
19699,Editora Universitaria EduFatecie,Brazil,Brazil
19769,Revista PesquisAgro,Brazil,Brazil
19771,Centro Universitario Luterano de Palmas,Brazil,Brazil
19816,Revista Atuacao - Ministerio Publico de Santa Catarina,Brazil,Brazil
19823,Revistas Cientificas Eletronicas UNG,Brazil,Brazil
19837,Instituto Geologico,Brazil,Brazil
19840,Tensoes Mundiais,Brazil,Brazil
19922,Universidade Federal de Juiz de Fora,Brazil,Brazil
19926,Associacao Brasileira de Cognicao e Artes Musicais,Brazil,Brazil
